date,sunrise,sunset,solar_noon,day_length,civil_twilight_begin,civil_twilight_end,nautical_twilight_begin,nautical_twilight_end,astronomical_twilight_begin,astronomical_twilight_end
2017-03-29,2017-03-29 07:29:58+11:00,2017-03-29 19:19:57+11:00,2017-03-29 13:24:58+11:00,42599,2017-03-29 07:05:09+11:00,2017-03-29 19:44:46+11:00,2017-03-29 06:34:44+11:00,2017-03-29 20:15:12+11:00,2017-03-29 06:04:05+11:00,2017-03-29 20:45:51+11:00
2016-09-25,2016-09-25 06:03:11+10:00,2016-09-25 18:20:24+10:00,2016-09-25 12:11:47+10:00,44233,2016-09-25 05:38:18+10:00,2016-09-25 18:45:16+10:00,2016-09-25 05:07:35+10:00,2016-09-25 19:15:59+10:00,2016-09-25 04:36:21+10:00,2016-09-25 19:47:13+10:00
2016-11-10,2016-11-10 06:02:19+11:00,2016-11-10 20:05:48+11:00,2016-11-10 13:04:04+11:00,50609,2016-11-10 05:34:56+11:00,2016-11-10 20:33:11+11:00,2016-11-10 04:59:45+11:00,2016-11-10 21:08:22+11:00,2016-11-10 04:21:51+11:00,2016-11-10 21:46:17+11:00
2017-03-09,2017-03-09 07:11:12+11:00,2017-03-09 19:50:13+11:00,2017-03-09 13:30:43+11:00,45541,2017-03-09 06:46:07+11:00,2017-03-09 20:15:18+11:00,2017-03-09 06:14:57+11:00,2017-03-09 20:46:28+11:00,2017-03-09 05:42:58+11:00,2017-03-09 21:18:27+11:00
2018-07-16,2018-07-16 07:30:44+10:00,2018-07-16 17:21:39+10:00,2018-07-16 12:26:12+10:00,35455,2018-07-16 07:03:26+10:00,2018-07-16 17:48:57+10:00,2018-07-16 06:31:04+10:00,2018-07-16 18:21:19+10:00,2018-07-16 05:59:30+10:00,2018-07-16 18:52:53+10:00
2020-09-06,2020-09-06 06:32:33+10:00,2020-09-06 18:04:24+10:00,2020-09-06 12:18:28+10:00,41511,2020-09-06 06:07:37+10:00,2020-09-06 18:29:20+10:00,2020-09-06 05:37:13+10:00,2020-09-06 18:59:44+10:00,2020-09-06 05:06:46+10:00,2020-09-06 19:30:11+10:00
2016-03-09,2016-03-09 07:11:26+11:00,2016-03-09 19:49:52+11:00,2016-03-09 13:30:39+11:00,45506,2016-03-09 06:46:22+11:00,2016-03-09 20:14:56+11:00,2016-03-09 06:15:12+11:00,2016-03-09 20:46:06+11:00,2016-03-09 05:43:16+11:00,2016-03-09 21:18:02+11:00
2017-12-03,2017-12-03 05:49:59+11:00,2017-12-03 20:29:44+11:00,2017-12-03 13:09:51+11:00,52785,2017-12-03 05:20:49+11:00,2017-12-03 20:58:54+11:00,2017-12-03 04:42:35+11:00,2017-12-03 21:37:08+11:00,2017-12-03 03:59:49+11:00,2017-12-03 22:19:54+11:00
2015-06-20,2015-06-20 07:33:47+10:00,2015-06-20 17:09:21+10:00,2015-06-20 12:21:34+10:00,34534,2015-06-20 07:05:52+10:00,2015-06-20 17:37:16+10:00,2015-06-20 06:32:54+10:00,2015-06-20 18:10:13+10:00,2015-06-20 06:00:54+10:00,2015-06-20 18:42:13+10:00
2021-07-20,2021-07-20 07:28:19+10:00,2021-07-20 17:24:44+10:00,2021-07-20 12:26:32+10:00,35785,2021-07-20 07:01:14+10:00,2021-07-20 17:51:49+10:00,2021-07-20 06:29:03+10:00,2021-07-20 18:24:00+10:00,2021-07-20 05:57:38+10:00,2021-07-20 18:55:25+10:00
2015-06-15,2015-06-15 07:32:10+10:00,2015-06-15 17:08:48+10:00,2015-06-15 12:20:29+10:00,34598,2015-06-15 07:04:17+10:00,2015-06-15 17:36:41+10:00,2015-06-15 06:31:22+10:00,2015-06-15 18:09:35+10:00,2015-06-15 05:59:25+10:00,2015-06-15 18:41:33+10:00
2021-01-30,2021-01-30 06:30:13+11:00,2021-01-30 20:36:34+11:00,2021-01-30 13:33:23+11:00,50781,2021-01-30 06:02:42+11:00,2021-01-30 21:04:04+11:00,2021-01-30 05:27:19+11:00,2021-01-30 21:39:27+11:00,2021-01-30 04:49:06+11:00,2021-01-30 22:17:40+11:00
2021-03-11,2021-03-11 07:13:10+11:00,2021-03-11 19:47:12+11:00,2021-03-11 13:30:11+11:00,45242,2021-03-11 06:48:09+11:00,2021-03-11 20:12:13+11:00,2021-03-11 06:17:06+11:00,2021-03-11 20:43:16+11:00,2021-03-11 05:45:19+11:00,2021-03-11 21:15:03+11:00
2020-05-29,2020-05-29 07:23:10+10:00,2020-05-29 17:11:58+10:00,2020-05-29 12:17:34+10:00,35328,2020-05-29 06:55:47+10:00,2020-05-29 17:39:21+10:00,2020-05-29 06:23:20+10:00,2020-05-29 18:11:48+10:00,2020-05-29 05:51:43+10:00,2020-05-29 18:43:25+10:00
2018-01-17,2018-01-17 06:15:20+11:00,2018-01-17 20:44:51+11:00,2018-01-17 13:30:05+11:00,52171,2018-01-17 05:46:44+11:00,2018-01-17 21:13:27+11:00,2018-01-17 05:09:28+11:00,2018-01-17 21:50:43+11:00,2018-01-17 04:28:16+11:00,2018-01-17 22:31:55+11:00
2018-09-09,2018-09-09 06:28:46+10:00,2018-09-09 18:06:28+10:00,2018-09-09 12:17:37+10:00,41862,2018-09-09 06:03:53+10:00,2018-09-09 18:31:21+10:00,2018-09-09 05:33:30+10:00,2018-09-09 19:01:45+10:00,2018-09-09 05:03:00+10:00,2018-09-09 19:32:15+10:00
2021-01-20,2021-01-20 06:18:54+11:00,2021-01-20 20:43:19+11:00,2021-01-20 13:31:06+11:00,51865,2021-01-20 05:50:33+11:00,2021-01-20 21:11:40+11:00,2021-01-20 05:13:44+11:00,2021-01-20 21:48:29+11:00,2021-01-20 04:33:16+11:00,2021-01-20 22:28:57+11:00
2015-08-21,2015-08-21 06:56:31+10:00,2015-08-21 17:50:23+10:00,2015-08-21 12:23:27+10:00,39232,2015-08-21 06:31:04+10:00,2015-08-21 18:15:51+10:00,2015-08-21 06:00:20+10:00,2015-08-21 18:46:35+10:00,2015-08-21 05:29:52+10:00,2015-08-21 19:17:03+10:00
2015-02-05,2015-02-05 06:36:28+11:00,2015-02-05 20:31:40+11:00,2015-02-05 13:34:04+11:00,50112,2015-02-05 06:09:26+11:00,2015-02-05 20:58:43+11:00,2015-02-05 05:34:49+11:00,2015-02-05 21:33:19+11:00,2015-02-05 04:57:46+11:00,2015-02-05 22:10:22+11:00
2020-05-11,2020-05-11 07:08:49+10:00,2020-05-11 17:24:13+10:00,2020-05-11 12:16:31+10:00,36924,2020-05-11 06:42:23+10:00,2020-05-11 17:50:39+10:00,2020-05-11 06:10:48+10:00,2020-05-11 18:22:14+10:00,2020-05-11 05:39:48+10:00,2020-05-11 18:53:14+10:00
2017-10-01,2017-10-01 06:54:16+11:00,2017-10-01 19:25:27+11:00,2017-10-01 13:09:52+11:00,45071,2017-10-01 06:29:17+11:00,2017-10-01 19:50:27+11:00,2017-10-01 05:58:18+11:00,2017-10-01 20:21:26+11:00,2017-10-01 05:26:37+11:00,2017-10-01 20:53:06+11:00
2017-03-22,2017-03-22 07:23:33+11:00,2017-03-22 19:30:36+11:00,2017-03-22 13:27:04+11:00,43623,2017-03-22 06:58:44+11:00,2017-03-22 19:55:25+11:00,2017-03-22 06:28:09+11:00,2017-03-22 20:25:59+11:00,2017-03-22 05:57:11+11:00,2017-03-22 20:56:58+11:00
2021-04-24,2021-04-24 06:53:29+10:00,2021-04-24 17:43:09+10:00,2021-04-24 12:18:19+10:00,38980,2021-04-24 06:27:56+10:00,2021-04-24 18:08:41+10:00,2021-04-24 05:57:08+10:00,2021-04-24 18:39:29+10:00,2021-04-24 05:26:39+10:00,2021-04-24 19:09:59+10:00
2018-09-05,2018-09-05 06:34:49+10:00,2018-09-05 18:03:08+10:00,2018-09-05 12:18:59+10:00,41299,2018-09-05 06:09:52+10:00,2018-09-05 18:28:06+10:00,2018-09-05 05:39:28+10:00,2018-09-05 18:58:30+10:00,2018-09-05 05:09:02+10:00,2018-09-05 19:28:56+10:00
2022-01-23,2022-01-23 06:21:58+11:00,2022-01-23 20:41:46+11:00,2022-01-23 13:31:52+11:00,51588,2022-01-23 05:53:51+11:00,2022-01-23 21:09:53+11:00,2022-01-23 05:17:25+11:00,2022-01-23 21:46:18+11:00,2022-01-23 04:37:34+11:00,2022-01-23 22:26:10+11:00
2020-12-31,2020-12-31 05:59:29+11:00,2020-12-31 20:46:50+11:00,2020-12-31 13:23:09+11:00,53241,2020-12-31 05:29:54+11:00,2020-12-31 21:16:25+11:00,2020-12-31 04:50:53+11:00,2020-12-31 21:55:25+11:00,2020-12-31 04:06:49+11:00,2020-12-31 22:39:30+11:00
2014-06-22,2014-06-22 07:34:18+10:00,2014-06-22 17:09:48+10:00,2014-06-22 12:22:03+10:00,34530,2014-06-22 07:06:22+10:00,2014-06-22 17:37:43+10:00,2014-06-22 06:33:25+10:00,2014-06-22 18:10:41+10:00,2014-06-22 06:01:25+10:00,2014-06-22 18:42:41+10:00
2017-03-17,2017-03-17 07:18:53+11:00,2017-03-17 19:38:12+11:00,2017-03-17 13:28:33+11:00,44359,2017-03-17 06:54:00+11:00,2017-03-17 20:03:05+11:00,2017-03-17 06:23:15+11:00,2017-03-17 20:33:50+11:00,2017-03-17 05:51:57+11:00,2017-03-17 21:05:08+11:00
2015-11-19,2015-11-19 05:55:55+11:00,2015-11-19 20:14:49+11:00,2015-11-19 13:05:22+11:00,51534,2015-11-19 05:27:51+11:00,2015-11-19 20:42:54+11:00,2015-11-19 04:51:29+11:00,2015-11-19 21:19:15+11:00,2015-11-19 04:11:45+11:00,2015-11-19 21:59:00+11:00
2020-03-26,2020-03-26 07:27:29+11:00,2020-03-26 19:24:05+11:00,2020-03-26 13:25:47+11:00,42996,2020-03-26 07:02:40+11:00,2020-03-26 19:48:54+11:00,2020-03-26 06:32:12+11:00,2020-03-26 20:19:22+11:00,2020-03-26 06:01:27+11:00,2020-03-26 20:50:07+11:00
2017-04-01,2017-04-01 07:32:42+11:00,2017-04-01 19:15:26+11:00,2017-04-01 13:24:04+11:00,42164,2017-04-01 07:07:51+11:00,2017-04-01 19:40:17+11:00,2017-04-01 06:37:27+11:00,2017-04-01 20:10:40+11:00,2017-04-01 06:06:54+11:00,2017-04-01 20:41:14+11:00
2017-03-27,2017-03-27 07:28:09+11:00,2017-03-27 19:22:59+11:00,2017-03-27 13:25:34+11:00,42890,2017-03-27 07:03:20+11:00,2017-03-27 19:47:48+11:00,2017-03-27 06:32:53+11:00,2017-03-27 20:18:15+11:00,2017-03-27 06:02:09+11:00,2017-03-27 20:48:59+11:00
2021-09-14,2021-09-14 06:20:39+10:00,2021-09-14 18:10:52+10:00,2021-09-14 12:15:46+10:00,42613,2021-09-14 05:55:49+10:00,2021-09-14 18:35:42+10:00,2021-09-14 05:25:24+10:00,2021-09-14 19:06:08+10:00,2021-09-14 04:54:45+10:00,2021-09-14 19:36:47+10:00
2020-08-22,2020-08-22 06:54:08+10:00,2020-08-22 17:51:54+10:00,2020-08-22 12:23:01+10:00,39466,2020-08-22 06:28:45+10:00,2020-08-22 18:17:17+10:00,2020-08-22 05:58:04+10:00,2020-08-22 18:47:58+10:00,2020-08-22 05:27:38+10:00,2020-08-22 19:18:24+10:00
2018-09-21,2018-09-21 06:10:11+10:00,2018-09-21 18:16:33+10:00,2018-09-21 12:13:22+10:00,43582,2018-09-21 05:45:21+10:00,2018-09-21 18:41:23+10:00,2018-09-21 05:14:47+10:00,2018-09-21 19:11:56+10:00,2018-09-21 04:43:50+10:00,2018-09-21 19:42:54+10:00
2017-01-12,2017-01-12 06:10:21+11:00,2017-01-12 20:46:25+11:00,2017-01-12 13:28:23+11:00,52564,2017-01-12 05:41:24+11:00,2017-01-12 21:15:22+11:00,2017-01-12 05:03:31+11:00,2017-01-12 21:53:15+11:00,2017-01-12 04:21:21+11:00,2017-01-12 22:35:26+11:00
2016-12-17,2016-12-17 05:51:25+11:00,2016-12-17 20:41:07+11:00,2016-12-17 13:16:16+11:00,53382,2016-12-17 05:21:41+11:00,2016-12-17 21:10:50+11:00,2016-12-17 04:42:26+11:00,2016-12-17 21:50:05+11:00,2016-12-17 03:57:56+11:00,2016-12-17 22:34:35+11:00
2015-08-24,2015-08-24 06:52:29+10:00,2015-08-24 17:52:54+10:00,2015-08-24 12:22:42+10:00,39625,2015-08-24 06:27:09+10:00,2015-08-24 18:18:15+10:00,2015-08-24 05:56:31+10:00,2015-08-24 18:48:53+10:00,2015-08-24 05:26:05+10:00,2015-08-24 19:19:18+10:00
2016-09-27,2016-09-27 06:00:05+10:00,2016-09-27 18:22:08+10:00,2016-09-27 12:11:06+10:00,44523,2016-09-27 05:35:10+10:00,2016-09-27 18:47:03+10:00,2016-09-27 05:04:22+10:00,2016-09-27 19:17:51+10:00,2016-09-27 04:32:59+10:00,2016-09-27 19:49:13+10:00
2021-03-17,2021-03-17 07:18:54+11:00,2021-03-17 19:38:09+11:00,2021-03-17 13:28:32+11:00,44355,2021-03-17 06:54:01+11:00,2021-03-17 20:03:02+11:00,2021-03-17 06:23:16+11:00,2021-03-17 20:33:47+11:00,2021-03-17 05:51:59+11:00,2021-03-17 21:05:05+11:00
2020-12-15,2020-12-15 05:50:47+11:00,2020-12-15 20:39:49+11:00,2020-12-15 13:15:18+11:00,53342,2020-12-15 05:21:05+11:00,2020-12-15 21:09:30+11:00,2020-12-15 04:41:55+11:00,2020-12-15 21:48:41+11:00,2020-12-15 03:57:32+11:00,2020-12-15 22:33:04+11:00
2014-08-05,2014-08-05 07:15:12+10:00,2014-08-05 17:37:11+10:00,2014-08-05 12:26:12+10:00,37319,2014-08-05 06:48:58+10:00,2014-08-05 18:03:26+10:00,2014-08-05 06:17:33+10:00,2014-08-05 18:34:50+10:00,2014-08-05 05:46:41+10:00,2014-08-05 19:05:42+10:00
2015-11-12,2015-11-12 06:01:14+11:00,2015-11-12 20:07:10+11:00,2015-11-12 13:04:12+11:00,50756,2015-11-12 05:33:44+11:00,2015-11-12 20:34:40+11:00,2015-11-12 04:58:23+11:00,2015-11-12 21:10:01+11:00,2015-11-12 04:20:12+11:00,2015-11-12 21:48:12+11:00
2021-04-29,2021-04-29 06:57:59+10:00,2021-04-29 17:37:04+10:00,2021-04-29 12:17:31+10:00,38345,2021-04-29 06:32:12+10:00,2021-04-29 18:02:50+10:00,2021-04-29 06:01:12+10:00,2021-04-29 18:33:50+10:00,2021-04-29 05:30:35+10:00,2021-04-29 19:04:27+10:00
2018-03-18,2018-03-18 07:19:35+11:00,2018-03-18 19:37:03+11:00,2018-03-18 13:28:19+11:00,44248,2018-03-18 06:54:43+11:00,2018-03-18 20:01:56+11:00,2018-03-18 06:24:00+11:00,2018-03-18 20:32:39+11:00,2018-03-18 05:52:46+11:00,2018-03-18 21:03:53+11:00
2017-08-28,2017-08-28 06:46:11+10:00,2017-08-28 17:56:41+10:00,2017-08-28 12:21:26+10:00,40230,2017-08-28 06:21:00+10:00,2017-08-28 18:21:51+10:00,2017-08-28 05:50:29+10:00,2017-08-28 18:52:23+10:00,2017-08-28 05:20:06+10:00,2017-08-28 19:22:46+10:00
2020-11-07,2020-11-07 06:05:06+11:00,2020-11-07 20:02:33+11:00,2020-11-07 13:03:49+11:00,50247,2020-11-07 05:37:57+11:00,2020-11-07 20:29:42+11:00,2020-11-07 05:03:12+11:00,2020-11-07 21:04:27+11:00,2020-11-07 04:25:55+11:00,2020-11-07 21:41:44+11:00
2021-01-05,2021-01-05 06:03:40+11:00,2021-01-05 20:47:17+11:00,2021-01-05 13:25:28+11:00,53017,2021-01-05 05:34:17+11:00,2021-01-05 21:16:39+11:00,2021-01-05 04:55:41+11:00,2021-01-05 21:55:16+11:00,2021-01-05 04:12:16+11:00,2021-01-05 22:38:41+11:00
2020-07-31,2020-07-31 07:19:34+10:00,2020-07-31 17:33:32+10:00,2020-07-31 12:26:33+10:00,36838,2020-07-31 06:53:04+10:00,2020-07-31 18:00:01+10:00,2020-07-31 06:21:27+10:00,2020-07-31 18:31:39+10:00,2020-07-31 05:50:26+10:00,2020-07-31 19:02:40+10:00
2017-07-12,2017-07-12 07:32:25+10:00,2017-07-12 17:19:08+10:00,2017-07-12 12:25:46+10:00,35203,2017-07-12 07:04:58+10:00,2017-07-12 17:46:35+10:00,2017-07-12 06:32:26+10:00,2017-07-12 18:19:07+10:00,2017-07-12 06:00:46+10:00,2017-07-12 18:50:47+10:00
2018-05-03,2018-05-03 07:01:19+10:00,2018-05-03 17:32:49+10:00,2018-05-03 12:17:04+10:00,37890,2018-05-03 06:35:21+10:00,2018-05-03 17:58:47+10:00,2018-05-03 06:04:11+10:00,2018-05-03 18:29:57+10:00,2018-05-03 05:33:28+10:00,2018-05-03 19:00:40+10:00
2015-01-14,2015-01-14 06:11:53+11:00,2015-01-14 20:46:01+11:00,2015-01-14 13:28:57+11:00,52448,2015-01-14 05:43:02+11:00,2015-01-14 21:14:52+11:00,2015-01-14 05:05:20+11:00,2015-01-14 21:52:34+11:00,2015-01-14 04:23:27+11:00,2015-01-14 22:34:27+11:00
2016-12-24,2016-12-24 05:54:42+11:00,2016-12-24 20:44:46+11:00,2016-12-24 13:19:44+11:00,53404,2016-12-24 05:24:57+11:00,2016-12-24 21:14:31+11:00,2016-12-24 04:45:39+11:00,2016-12-24 21:53:48+11:00,2016-12-24 04:01:05+11:00,2016-12-24 22:38:22+11:00
2018-07-14,2018-07-14 07:31:41+10:00,2018-07-14 17:20:17+10:00,2018-07-14 12:25:59+10:00,35316,2018-07-14 07:04:18+10:00,2018-07-14 17:47:40+10:00,2018-07-14 06:31:51+10:00,2018-07-14 18:20:08+10:00,2018-07-14 06:00:13+10:00,2018-07-14 18:51:45+10:00
2017-02-21,2017-02-21 06:54:50+11:00,2017-02-21 20:12:41+11:00,2017-02-21 13:33:45+11:00,47871,2017-02-21 06:29:00+11:00,2017-02-21 20:38:31+11:00,2017-02-21 05:56:27+11:00,2017-02-21 21:11:04+11:00,2017-02-21 05:22:27+11:00,2017-02-21 21:45:04+11:00
2021-09-30,2021-09-30 05:55:46+10:00,2021-09-30 18:24:35+10:00,2021-09-30 12:10:11+10:00,44929,2021-09-30 05:30:48+10:00,2021-09-30 18:49:34+10:00,2021-09-30 04:59:52+10:00,2021-09-30 19:20:30+10:00,2021-09-30 04:28:16+10:00,2021-09-30 19:52:05+10:00
2021-06-16,2021-06-16 07:32:44+10:00,2021-06-16 17:08:55+10:00,2021-06-16 12:20:50+10:00,34571,2021-06-16 07:04:51+10:00,2021-06-16 17:36:48+10:00,2021-06-16 06:31:55+10:00,2021-06-16 18:09:44+10:00,2021-06-16 05:59:56+10:00,2021-06-16 18:41:43+10:00
2016-09-23,2016-09-23 06:06:18+10:00,2016-09-23 18:18:40+10:00,2016-09-23 12:12:29+10:00,43942,2016-09-23 05:41:27+10:00,2016-09-23 18:43:31+10:00,2016-09-23 05:10:48+10:00,2016-09-23 19:14:10+10:00,2016-09-23 04:39:42+10:00,2016-09-23 19:45:16+10:00
2018-05-10,2018-05-10 07:07:30+10:00,2018-05-10 17:25:38+10:00,2018-05-10 12:16:34+10:00,37088,2018-05-10 06:41:09+10:00,2018-05-10 17:51:59+10:00,2018-05-10 06:09:38+10:00,2018-05-10 18:23:29+10:00,2018-05-10 05:38:42+10:00,2018-05-10 18:54:26+10:00
2021-03-24,2021-03-24 07:25:25+11:00,2021-03-24 19:27:30+11:00,2021-03-24 13:26:28+11:00,43325,2021-03-24 07:00:37+11:00,2021-03-24 19:52:19+11:00,2021-03-24 06:30:06+11:00,2021-03-24 20:22:50+11:00,2021-03-24 05:59:14+11:00,2021-03-24 20:53:41+11:00
2020-08-25,2020-08-25 06:50:01+10:00,2020-08-25 17:54:25+10:00,2020-08-25 12:22:13+10:00,39864,2020-08-25 06:24:45+10:00,2020-08-25 18:19:41+10:00,2020-08-25 05:54:10+10:00,2020-08-25 18:50:16+10:00,2020-08-25 05:23:46+10:00,2020-08-25 19:20:40+10:00
2017-08-05,2017-08-05 07:14:56+10:00,2017-08-05 17:37:25+10:00,2017-08-05 12:26:10+10:00,37349,2017-08-05 06:48:42+10:00,2017-08-05 18:03:39+10:00,2017-08-05 06:17:18+10:00,2017-08-05 18:35:02+10:00,2017-08-05 05:46:27+10:00,2017-08-05 19:05:54+10:00
2018-08-08,2018-08-08 07:12:00+10:00,2018-08-08 17:39:43+10:00,2018-08-08 12:25:51+10:00,37663,2018-08-08 06:45:55+10:00,2018-08-08 18:05:48+10:00,2018-08-08 06:14:39+10:00,2018-08-08 18:37:03+10:00,2018-08-08 05:43:53+10:00,2018-08-08 19:07:50+10:00
2018-09-22,2018-09-22 06:08:37+10:00,2018-09-22 18:17:24+10:00,2018-09-22 12:13:01+10:00,43727,2018-09-22 05:43:47+10:00,2018-09-22 18:42:14+10:00,2018-09-22 05:13:11+10:00,2018-09-22 19:12:50+10:00,2018-09-22 04:42:10+10:00,2018-09-22 19:43:51+10:00
2015-06-16,2015-06-16 07:32:32+10:00,2015-06-16 17:08:52+10:00,2015-06-16 12:20:42+10:00,34580,2015-06-16 07:04:39+10:00,2015-06-16 17:36:45+10:00,2015-06-16 06:31:43+10:00,2015-06-16 18:09:40+10:00,2015-06-16 05:59:45+10:00,2015-06-16 18:41:39+10:00
2017-02-01,2017-02-01 06:32:29+11:00,2017-02-01 20:34:53+11:00,2017-02-01 13:33:41+11:00,50544,2017-02-01 06:05:08+11:00,2017-02-01 21:02:14+11:00,2017-02-01 05:30:03+11:00,2017-02-01 21:37:20+11:00,2017-02-01 04:52:15+11:00,2017-02-01 22:15:07+11:00
2020-03-11,2020-03-11 07:13:24+11:00,2020-03-11 19:46:50+11:00,2020-03-11 13:30:07+11:00,45206,2020-03-11 06:48:24+11:00,2020-03-11 20:11:51+11:00,2020-03-11 06:17:22+11:00,2020-03-11 20:42:53+11:00,2020-03-11 05:45:36+11:00,2020-03-11 21:14:38+11:00
2015-05-28,2015-05-28 07:21:53+10:00,2015-05-28 17:12:47+10:00,2015-05-28 12:17:20+10:00,35454,2015-05-28 06:54:35+10:00,2015-05-28 17:40:04+10:00,2015-05-28 06:22:13+10:00,2015-05-28 18:12:27+10:00,2015-05-28 05:50:39+10:00,2015-05-28 18:44:00+10:00
2015-03-10,2015-03-10 07:11:40+11:00,2015-03-10 19:49:30+11:00,2015-03-10 13:30:35+11:00,45470,2015-03-10 06:46:37+11:00,2015-03-10 20:14:34+11:00,2015-03-10 06:15:28+11:00,2015-03-10 20:45:43+11:00,2015-03-10 05:43:33+11:00,2015-03-10 21:17:38+11:00
2021-10-02,2021-10-02 05:52:42+10:00,2021-10-02 18:26:22+10:00,2021-10-02 12:09:32+10:00,45220,2021-10-02 05:27:40+10:00,2021-10-02 18:51:23+10:00,2021-10-02 04:56:38+10:00,2021-10-02 19:22:26+10:00,2021-10-02 04:24:52+10:00,2021-10-02 19:54:12+10:00
2018-09-29,2018-09-29 05:57:44+10:00,2018-09-29 18:23:28+10:00,2018-09-29 12:10:36+10:00,44744,2018-09-29 05:32:47+10:00,2018-09-29 18:48:24+10:00,2018-09-29 05:01:55+10:00,2018-09-29 19:19:17+10:00,2018-09-29 04:30:26+10:00,2018-09-29 19:50:46+10:00
2017-10-13,2017-10-13 06:36:21+11:00,2017-10-13 19:36:30+11:00,2017-10-13 13:06:26+11:00,46809,2017-10-13 06:10:55+11:00,2017-10-13 20:01:56+11:00,2017-10-13 05:39:05+11:00,2017-10-13 20:33:46+11:00,2017-10-13 05:06:08+11:00,2017-10-13 21:06:43+11:00
2020-05-12,2020-05-12 07:09:41+10:00,2020-05-12 17:23:19+10:00,2020-05-12 12:16:30+10:00,36818,2020-05-12 06:43:12+10:00,2020-05-12 17:49:48+10:00,2020-05-12 06:11:33+10:00,2020-05-12 18:21:27+10:00,2020-05-12 05:40:32+10:00,2020-05-12 18:52:28+10:00
2021-01-15,2021-01-15 06:13:29+11:00,2021-01-15 20:45:30+11:00,2021-01-15 13:29:30+11:00,52321,2021-01-15 05:44:45+11:00,2021-01-15 21:14:14+11:00,2021-01-15 05:07:15+11:00,2021-01-15 21:51:44+11:00,2021-01-15 04:25:42+11:00,2021-01-15 22:33:18+11:00
2015-10-07,2015-10-07 06:45:56+11:00,2015-10-07 19:30:24+11:00,2015-10-07 13:08:10+11:00,45868,2015-10-07 06:20:46+11:00,2015-10-07 19:55:34+11:00,2015-10-07 05:49:27+11:00,2015-10-07 20:26:53+11:00,2015-10-07 05:17:15+11:00,2015-10-07 20:59:05+11:00
2021-06-21,2021-06-21 07:34:10+10:00,2021-06-21 17:09:40+10:00,2021-06-21 12:21:55+10:00,34530,2021-06-21 07:06:14+10:00,2021-06-21 17:37:35+10:00,2021-06-21 06:33:17+10:00,2021-06-21 18:10:33+10:00,2021-06-21 06:01:17+10:00,2021-06-21 18:42:33+10:00
2020-01-17,2020-01-17 06:14:48+11:00,2020-01-17 20:45:03+11:00,2020-01-17 13:29:55+11:00,52215,2020-01-17 05:46:10+11:00,2020-01-17 21:13:41+11:00,2020-01-17 05:08:50+11:00,2020-01-17 21:51:01+11:00,2020-01-17 04:27:32+11:00,2020-01-17 22:32:19+11:00
2020-11-17,2020-11-17 05:56:44+11:00,2020-11-17 20:13:30+11:00,2020-11-17 13:05:07+11:00,51406,2020-11-17 05:28:45+11:00,2020-11-17 20:41:28+11:00,2020-11-17 04:52:34+11:00,2020-11-17 21:17:39+11:00,2020-11-17 04:13:06+11:00,2020-11-17 21:57:07+11:00
2020-04-17,2020-04-17 06:47:23+10:00,2020-04-17 17:52:00+10:00,2020-04-17 12:19:42+10:00,39877,2020-04-17 06:22:08+10:00,2020-04-17 18:17:15+10:00,2020-04-17 05:51:33+10:00,2020-04-17 18:47:50+10:00,2020-04-17 05:21:08+10:00,2020-04-17 19:18:15+10:00
2014-06-25,2014-06-25 07:34:46+10:00,2014-06-25 17:10:37+10:00,2014-06-25 12:22:42+10:00,34551,2014-06-25 07:06:52+10:00,2014-06-25 17:38:32+10:00,2014-06-25 06:33:55+10:00,2014-06-25 18:11:28+10:00,2014-06-25 06:01:56+10:00,2014-06-25 18:43:28+10:00
2021-06-01,2021-06-01 07:25:02+10:00,2021-06-01 17:10:54+10:00,2021-06-01 12:17:58+10:00,35152,2021-06-01 06:57:33+10:00,2021-06-01 17:38:23+10:00,2021-06-01 06:24:59+10:00,2021-06-01 18:10:57+10:00,2021-06-01 05:53:17+10:00,2021-06-01 18:42:39+10:00
2020-07-01,2020-07-01 07:34:56+10:00,2020-07-01 17:13:10+10:00,2020-07-01 12:24:03+10:00,34694,2020-07-01 07:07:08+10:00,2020-07-01 17:40:58+10:00,2020-07-01 06:34:16+10:00,2020-07-01 18:13:49+10:00,2020-07-01 06:02:21+10:00,2020-07-01 18:45:44+10:00
2020-10-02,2020-10-02 05:52:19+10:00,2020-10-02 18:26:35+10:00,2020-10-02 12:09:27+10:00,45256,2020-10-02 05:27:18+10:00,2020-10-02 18:51:37+10:00,2020-10-02 04:56:14+10:00,2020-10-02 19:22:40+10:00,2020-10-02 04:24:27+10:00,2020-10-02 19:54:28+10:00
2017-10-27,2017-10-27 06:17:34+11:00,2017-10-27 19:50:30+11:00,2017-10-27 13:04:02+11:00,48776,2017-10-27 05:51:18+11:00,2017-10-27 20:16:46+11:00,2017-10-27 05:18:01+11:00,2017-10-27 20:50:03+11:00,2017-10-27 04:42:56+11:00,2017-10-27 21:25:08+11:00
2016-10-05,2016-10-05 06:47:49+11:00,2016-10-05 19:29:16+11:00,2016-10-05 13:08:32+11:00,45687,2016-10-05 06:22:41+11:00,2016-10-05 19:54:23+11:00,2016-10-05 05:51:27+11:00,2016-10-05 20:25:37+11:00,2016-10-05 05:19:23+11:00,2016-10-05 20:57:42+11:00
